,Unnamed: 0,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote,differenceFromNorm,white_professional_corr,Black_Service_corr,White_Carpool_corr,Professional_Hispanic_corr,Professional_Black_corr,Hispanic_Construction_corr,Black_Construction_corr,Professional_Construction_corr,Service_Construction_corr,White_Professional_corr,Service_Carpool_corr,Black_Hispanic_corr,Black_Carpool_corr,Professional_Service_corr,Service_Hispanic_corr,White_Black_corr,Professional_Carpool_corr,White_Construction_corr,White_Hispanic_corr,Hispanic_Carpool_corr,White_Service_corr,Construction_Carpool_corr,White_Poverty_corr,Construction_Poverty_corr,Carpool_Poverty_corr,Black_Poverty_corr,Service_Poverty_corr,Professional_Poverty_corr,Hispanic_Poverty_corr,sumPerpetuation,affected
60,60,edwards,51.0,48.8,0.2,0.1,0.0,0.0,1480.0,41813.0,16850.0,27893.0,9683.0,10.8,20.8,22.7,20.9,26.9,22.0,7.5,56.2,14.4,0.0,5.7,7.2,16.5,23.2,912.0,57.2,23.0,19.7,0.0,4.9,1454.0,15.0,5.0,12.0,0.6189821182943603,37.13892709766162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
61,61,ellis,21.9,64.1,5.1,0.2,0.2,0.0,3125.0,57679.0,7177.0,23999.0,3272.0,10.1,14.3,29.5,14.0,27.5,11.1,16.4,83.4,10.9,0.0,0.4,0.6,3.7,30.5,2375.0,78.9,13.5,6.6,0.0,6.0,108499.0,168.0,36.0,12.0,0.6689093908699619,40.13456345219772,0.1124983371212091,0.5157437650177297,0.3383150229500293,-0.3904164253347926,-0.7517813149042477,-0.3081869019085261,0.5675445778119808,-0.056121850193597465,-0.6730177187640078,0.3991401580054726,0.5157437650177297,0.5246442104335852,0.21696631745775274,0.15025116700073232,-0.7824871184795017,0.6153222073810458,-0.6519252651297875,-0.5516130483762958,-0.17950168039153952,-0.7191421197532755,0.543910981511671,-0.5298857707959691,0.3936130303812535,-0.3773948482606005,0.19053228398822505,0.3330661840481763,0.3140331127633943,0.6686106855448031,-0.5853240979718729,0.3750942469524939,1.6749769539104469,True
62,62,erath,18.200000000000006,77.1,0.2,0.15000000000000002,0.3,0.0,3160.5,43514.0,7209.5,19781.0,3795.0,23.6,20.1,30.65,16.7,22.65,12.15,15.75,82.05000000000003,9.35,0.0,2.75,0.8,3.55,19.4,2209.5,76.94999999999997,15.2,9.0,0.0,4.25,22534.0,37.0,10.0,12.0,0.1970355906629981,11.822135439779887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
63,63,falls,19.15,60.95,21.6,0.0,0.1,0.0,2005.5,43160.5,7260.0,17535.0,2418.0,18.3,25.1,24.9,19.5,21.6,15.5,17.2,77.5,12.8,1.2,0.6,1.7999999999999998,2.05,25.4,1110.0,71.1,19.9,8.3,0.0,6.9499999999999975,10438.0,0.0,2494.0,12.0,0.0,0.0,-0.2733284558032925,0.009675834420553513,-0.17432772840918556,-0.13657929108692196,-0.5831020456707369,0.4390694769617237,0.4736636844452738,-0.21263034811325893,-0.7365887929753591,0.33301144171219504,0.009675834420553513,0.002061986030731828,-0.2344276714495324,-0.032578675106460564,-0.6387079512064565,0.5111341999111403,-0.494701032511814,-0.1399881304285154,-0.12163731544803565,-0.6679926486795575,0.21521147577892413,-0.22177946109816932,0.2423607018343088,-0.3394452445027784,0.5257346029801864,0.10632237588165536,-0.10680812554634564,0.6541161721251069,-0.6464038276809883,0.6045604914259307,0.7360215101106179,True
64,64,fannin,9.0,84.8,3.3,0.2,0.4,0.0,2390.0,43750.0,6763.0,21097.0,2110.0,15.6,20.8,31.7,15.8,22.3,13.3,16.3,80.9,9.9,0.0,0.7,1.1,4.8,31.3,1255.0,72.2,18.8,7.4,0.0,6.1,20809.0,49.0,15.0,12.0,0.4238550627132491,25.431303762794947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
65,65,fayette,12.6,80.7,6.9,0.0,0.0,0.0,2691.0,47500.0,7544.0,29603.0,3972.0,10.0,9.6,25.2,14.5,24.5,18.0,16.5,81.2,10.8,0.0,1.4,0.0,4.4,23.8,1915.0,77.3,13.2,9.3,0.0,1.8,16583.0,106.0,26.0,12.0,1.9943315443526504,119.65989266115902,-0.030620688037488183,0.6716135455334571,0.6056287478911512,0.4287558097540464,-0.92402017630407,-0.1606123220850237,-0.04497190391782463,0.6904289144883511,0.13975253936170545,-0.1328755331544515,0.6716135455334571,0.3810083045085368,0.4612986340187626,-0.08354304798806689,-0.1483877438049836,0.49371184166302295,-0.8281174592194354,0.8019381097601495,-0.3463278871261977,-0.8793196336891278,-0.5991446154512182,-0.6316106806305364,-0.25827780926659816,-0.7129399598239252,-0.4015829304003057,-0.11932923604464768,0.3352681410434612,0.7892881133175851,-0.6795544102220892,0.8495260320693718,0.5661807717452617,True
66,66,floyd,55.25,40.40000000000001,2.5,0.05,0.1,0.0,2051.0,41345.5,8279.0,22474.5,3310.5,22.15,37.5,29.65,15.65,18.75,21.8,14.2,81.94999999999997,9.25,0.0,2.3,0.55,6.0500000000000025,15.05,1300.0,72.55,17.6,9.75,0.1,7.75,3970.0,6.0,2.0,12.0,0.036272040302267,2.17632241813602,1.2834565340690758,0.20790567145832772,0.7019710024515189,-0.3980398443777444,-0.2476374524357439,-0.0903600119907934,-0.4451295965828478,-0.6092337762185813,0.6610005129342619,-0.7410172795700298,0.20790567145832772,0.5237453714588789,0.7323259019510788,0.4032731154622183,-0.4016210764346976,0.4042379535161177,-0.955185911338367,-0.3662269434390252,0.6428187329258098,-0.8881541623353009,0.3139054537387472,-0.6707468852737857,-0.20034596599720106,-0.97813142894064,-0.6987720119992762,0.33311885026328875,0.9518720066223018,0.7467013817391527,-0.15838942142155055,0.8098679826004349,0.9260490787131924,True
67,67,foard,11.6,84.5,2.9,0.0,0.9,0.0,929.0,36477.0,7406.0,22871.0,3715.0,9.8,6.3,31.8,13.5,35.4,11.7,7.6,88.3,8.4,0.0,1.6,0.0,1.8,18.0,446.0,60.8,24.9,13.5,0.9,9.7,914.0,6.0,2.0,12.0,0.1575492341356674,9.452954048140043,1.078466244301395,0.9001689645476695,-0.3341374430412485,-0.013397221502869431,-0.9533624719492704,0.5387395897762309,-0.8912384509405027,-0.20689157333617164,0.7127838301762184,-0.8530015662092795,0.9001689645476695,-0.2074729810449802,-0.25933256535809635,0.991340226827166,-0.9740637780624644,0.9969315147417273,0.11802553370792013,0.4234420023213074,0.9471071741132918,-0.9896456297505812,-0.13026093892046878,-0.9753733930974716,-0.33357723930816063,-0.9642885832575152,-0.9982808331884706,0.2777488044173527,0.14919193226730226,0.8821252579616053,-0.7526680112509143,0.9162889032264272,1.7668395403689283,True
68,68,franklin,16.9,73.3,0.7,0.1,0.0,0.0,1901.0,36932.0,9404.0,22755.0,4802.0,23.2,27.4,25.7,19.0,24.3,15.6,19.6,81.5,9.1,0.0,1.7,1.1,5.6,23.1,1044.0,73.0,13.8,11.8,0.8,6.0,6807.0,24.0,8.0,12.0,0.3384750991626267,20.30850594975761,0.406626362061693,0.7392469433999516,-0.3370991816981625,-0.5784510539924801,-0.6767903792359501,0.3112279458710379,-0.3761383206603434,0.5065715767504829,0.06509185498185066,-0.5351359525112173,0.7392469433999516,0.5065177122085348,-0.4748381374366877,-0.7210953817291174,-0.5851695925331224,0.2312463804748924,0.3513416807637021,-0.27438465716074834,0.28843601859867096,-0.985872583127056,0.6720332350761411,-0.25655555931055474,-0.8977616064270525,-0.9093689913371478,-0.3547644729570916,0.5616804813715869,-0.31205497905548185,0.6037389405013138,-0.8935657553311176,0.8645111392569852,1.642526558950985,True
69,69,freestone,14.2,68.7,13.4,0.4,0.0,0.0,1661.0,42241.0,9847.0,23359.0,3568.0,13.3,18.8,20.6,25.3,18.5,15.1,16.5,84.2,10.1,0.0,0.0,0.9,1.6,25.2,968.0,74.2,19.1,7.2,0.0,4.2,11956.0,39.0,2475.0,12.0,96.88022750083641,5812.813650050184,0.3481099337831849,0.7658936457603581,0.6715844136850099,-0.6405573979303882,-0.6925876396763958,-0.5027397610117196,0.3923609591098875,-0.14526930848376954,-0.5087338964189275,-0.02726052273648076,0.7658936457603581,0.4719333688905174,0.2010493807751144,0.3929223148261357,-0.6715189246225464,0.4918528664605933,-0.7387445099909159,-0.6056536173276396,-0.1587024765405079,-0.8027734865557987,0.6026856387531973,-0.7482872014775811,0.233557210467654,-0.5455166141256509,0.03405105189216481,0.3773145064406905,0.4102838679087663,0.5719641703470519,-0.5232316834978227,0.3835370724890884,1.8604321509741488,True
70,70,frio,72.0,20.0,3.0,0.0,0.2,0.0,3723.0,35820.0,10655.0,15578.0,4019.0,22.2,24.5,14.6,26.4,18.8,20.1,12.4,81.0,8.3,0.0,1.6,1.2,0.3,17.6,2309.0,80.7,15.5,3.0,0.0,5.0,8606.0,30.0,9.0,12.0,0.3764815245177783,22.588891471066688,1.2127327919455633,0.9740531070433298,-0.15670105560099193,-0.4827346453495851,-0.9462143794341878,-0.04242727501625868,-0.9763736077586044,0.4836639077707089,0.8539451485389867,-0.940231634994148,0.9740531070433298,0.4575755489990298,-0.2831037075788333,-0.9498885739947116,-0.9801083628953268,0.9916034400270012,0.1847893563933092,-0.2720060507694711,0.9495562588664004,-0.9948865634149308,0.5687174579278019,-0.999593675312544,-0.7330212712031805,-0.14503199253246193,0.17256502832182335,-0.7964951928553826,0.9455868355245441,0.17317579732700686,-0.3651955416603369,0.04435959947944042,2.534374004998133,True
71,71,gaines,50.4,43.8,1.5,0.3,0.0,0.0,3579.0,54886.0,12196.0,20046.0,2276.0,12.7,10.2,21.3,13.0,19.9,27.2,17.7,77.4,16.5,0.0,4.1,0.6,1.4,15.1,2445.0,76.2,15.3,10.0,0.0,3.9,8926.0,18.0,4.0,12.0,0.09679587721263724,5.807752632758236,-0.3412363290178048,0.5798387354868049,-0.09311022166804403,-0.05873323696690884,-0.6559101244826547,0.07185062322705549,0.4483564989895535,0.0946895693356998,-0.6893086929849703,0.29442181200729844,0.5798387354868049,-0.017841290903531544,-0.3488076883723951,0.09882731872816487,-0.7206129353703238,0.4578101445567106,0.1490830344417593,-0.014876929005963171,-0.4211583640366932,-0.9557072100944141,0.030133901710021244,-0.3687637098683619,0.07747478518254705,-0.5639865803770661,0.5720897539619769,-0.02954835850801925,-0.08014093645882156,0.6808506862398294,-0.7247613548158067,0.6118602221704201,1.0677827817535368,True
72,72,galveston,22.85,54.6,11.0,0.0,1.3,0.0,2593.0,50027.5,9151.0,28072.5,3762.5,16.2,23.75,33.95,19.6,23.2,9.85,10.35,80.55000000000003,10.9,0.7,1.55,2.1500000000000004,2.85,25.65,1533.0,76.05,17.85,5.15,0.0,7.85,206534.0,151.0,35.0,12.0,0.30706808564207344,18.424085138524404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
73,73,garza,56.0,39.0,4.5,0.3,0.1,0.0,2914.0,48508.0,5305.0,18125.0,8610.0,10.4,14.3,24.0,21.9,22.3,15.9,15.9,76.1,17.2,0.0,3.3,2.9,0.6,18.4,2018.0,70.5,17.5,12.0,0.0,2.0,2452.0,22.0,6.0,12.0,0.6460032626427407,38.760195758564436,0.0756175558412982,0.5596324527112819,0.4624056690339794,-0.6542382076588155,-0.5925968612719907,-0.3752835207137668,0.3502568850898979,-0.1089016418970497,-0.5190843965821506,0.17900610972550485,0.5596324527112819,0.8165573086292496,0.503275935917846,0.42322558670470334,-0.705372813068573,0.5749203081399096,-0.8065888192903341,-0.7243258407804929,-0.1748136645734728,-0.9004296876368367,0.6834548338103885,-0.5992587096650229,0.4818907958159088,-0.6585201349973235,0.107762560751006,0.41837398370238427,0.6282106082052616,0.4894946668707732,-0.6051090648808101,0.4725076082987971,1.8180075946615801,True
74,74,gillespie,20.6,75.6,0.0,0.0,0.0,0.0,3301.0,56515.0,7071.0,30327.0,4267.0,10.7,16.8,34.3,19.4,20.7,12.8,9.7,74.4,13.6,0.0,3.5,2.3,5.2,16.9,1797.0,75.5,10.2,14.0,0.1,6.7,18096.0,90.0,13.0,12.0,0.7758620689655172,46.55172413793103,-0.1038957600424988,0.7215780209750268,0.18502018141747964,-0.5477882191079583,-0.6408029933612157,-0.2080712028997248,0.7294966774169294,-0.21920319019435244,-0.5663948525935205,-0.18549445903691547,0.7215780209750268,-0.23477281248543666,-0.22484296808975693,-0.3148575862037003,-0.4019080425809888,0.23578171862203245,0.06775118182990346,-0.32359646582634743,-0.7227939573430381,-0.9776314832412498,0.5395036822411109,-0.20238849728845296,0.7189198476450289,-0.6686672711247921,0.6949969051330489,0.2550708313122985,0.017735519563564898,0.045304227975571036,-0.7880999873892853,0.6315345967405952,1.49686342183817,True
75,75,glasscock,34.1,65.9,0.0,0.0,0.0,0.0,706.0,67303.0,17246.0,35054.0,6846.0,3.4,0.0,44.1,5.0,19.2,27.3,4.4,81.1,5.8,0.0,2.6,1.2,9.3,21.0,499.0,68.5,17.0,14.4,0.0,2.5,783.0,16.0,4.0,12.0,0.9808429118773946,58.85057471264368,-0.14948267175770236,0.7008806219094634,0.2721499828893431,-0.31293901855421863,-0.725330424605103,-0.2803823135206554,0.5249264793801364,0.21082547241558952,-0.5268836205068944,0.3161920876115475,0.7008806219094634,0.2014834987695172,0.3158310984281254,-0.010975703221385805,-0.7790287124002666,0.6357399804811145,-0.5227831574598444,-0.2588184158377312,-0.519715910824252,-0.956012645215622,0.35968109987251257,-0.6186623344571163,0.6790482040975038,-0.541333323830515,0.08882029351389502,-0.05753470200520752,0.21512531982357527,0.7645028572374751,-0.644632955238301,0.5474463439044485,1.6963017022630904,True
76,76,goliad,35.90000000000001,58.5,5.0,0.0,0.05,0.1,2857.5,51977.0,4241.0,29627.0,5127.5,18.4,30.75,29.6,17.05,21.3,13.75,18.200000000000006,76.35,14.55,0.0,3.0,0.0,6.1,27.85,1481.0,70.05,21.85,7.85,0.25,9.65,5263.0,33.0,9.0,12.0,0.6771803154094623,40.63081892456774,-0.018889736741808605,0.12320891195776752,0.9174741686097728,0.4484932531421559,-0.06318019951309563,0.02659776906428253,-0.8477829659342769,0.9210495334530884,-0.08643530193728266,0.9068817109779019,0.12320891195776752,-0.4354252320890925,-0.6435395887023294,-0.6905437011924852,-0.2705810798109929,-0.5512791399535937,-0.4346508557242724,-0.05426280815698793,-0.0966148520058133,-0.4007381574136769,0.3873216887148072,-0.4366295102213092,-0.4959887599107612,-0.7298318006162743,0.5450475694147141,-0.4216972609634428,0.6599758876090948,0.8193906289605241,-0.6056228090257493,-0.0790101163818395,-0.040748539281019014,False
77,77,gonzales,50.3,41.0,4.5,0.0,0.0,0.0,2067.5,42682.5,7443.0,20928.0,3023.5,17.35,25.8,22.65,17.1,23.8,16.8,19.0,74.94999999999997,18.35,1.4,2.35,0.75,3.65,23.0,1410.5,78.65,13.4,8.8,0.05,6.4,12210.0,40.0,14.0,12.0,0.5503685503685504,33.022113022113025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
78,78,gray,36.8,60.5,2.0,0.7,0.3,0.0,1903.0,40646.0,7618.0,17534.0,2436.0,13.9,19.4,20.2,17.7,22.1,19.2,17.3,82.1,14.6,0.0,0.8,0.6,0.9,18.6,1287.0,82.4,8.2,5.5,0.0,6.3,12493.0,19.0,7.0,12.0,0.1277515408628832,7.665092451772993,-0.3822893772431497,0.18563244741114804,-0.021389296655088968,-0.9063863333224406,-0.4169483737028801,0.6585674647735774,0.15759958599367266,-0.9228800630257528,-0.7846904787895224,0.013673957101023823,0.18563244741114804,0.3136068174164953,0.22366038167365954,0.6628940287253626,-0.4745811161713476,0.0931113452704454,-0.4571223361202163,-0.09829249638934953,0.08376627386716723,-0.9603016601273044,0.8245637468054616,-0.10163243257719233,-0.37300501680188025,0.2601180313480319,-0.038444374249602224,-0.3881971111625945,-0.025979199812783044,-0.9585583156124532,0.4269325432517021,-0.22195805172058064,1.1033075394870548,True
79,79,grayson,8.7,81.55,3.1,1.1,0.55,0.0,3243.0,45752.5,6801.5,25166.0,2958.5,14.45,20.45,32.15,17.4,24.70000000000001,12.3,14.85,77.7,11.75,0.0,1.25,0.9,4.8,23.45000000000001,1989.5,77.85,12.9,7.75,0.0,8.0,80942.0,141.0,23.0,12.0,0.4807887129055373,28.847322774332238,-0.1283010591340752,0.7264508610928141,0.4264987287235113,-0.7486828204410381,-0.7266460662600206,-0.6075716487635471,0.7696838776773982,0.4690661594754511,-0.6858983900719416,0.23649156063615184,0.7264508610928141,0.2278976024650128,0.4956944919733206,0.5579153594849338,-0.7084954846305128,0.4688812494719881,-0.7468907272568879,-0.4833723520214154,-0.677044764217762,-0.8874994054591324,0.7804826287968695,-0.5544601369370367,0.6997519746908712,-0.3017289726546893,-0.016966403004678124,0.006144030866485421,0.2697032584337641,0.5383751303728569,-0.3585987167958022,0.11925394565286175,1.9758147393616718,True
80,80,gregg,14.1,65.25,16.9,0.1,0.7,0.0,3519.0,45871.0,6788.5,22506.5,2972.0,18.75,25.3,25.65,17.45,27.2,12.65,19.1,83.7,9.75,0.0,0.7,1.2,2.1,19.8,2207.0,85.85,8.600000000000001,4.5,0.0,6.35,66187.0,84.0,18.0,12.0,0.2741323824920301,16.44794294952181,1.176882444230415,0.3765317109303711,0.41552018418978864,-0.4325843102010182,0.11454389219486688,-0.4571637724157834,0.06571031880185056,-0.2605165868919549,-0.6622866382950207,0.22472256016568176,0.3765317109303711,0.37073998855238105,-0.08694935482007789,0.3432950027187842,-0.5910121468518271,-0.08553460808038005,-0.9185365359941466,-0.450525235790346,0.2377442953452175,-0.3080139628514393,0.2300977570211345,-0.4012482537949046,0.519109408204038,-0.4488473125226203,0.03148076472932198,0.2313178187844573,0.3140571407595503,0.8595595735771585,-0.3797676646092733,0.2656977290269621,0.5210948598711256,True
81,81,grimes,20.15,64.9,15.4,0.25,0.0,0.0,3220.5,45810.0,10274.5,20360.0,3538.0,22.5,29.9,22.15,19.0,21.35,18.3,18.4,80.25,10.4,0.0,1.7999999999999998,0.05,2.75,27.9,1717.5,78.55000000000003,15.5,5.9499999999999975,0.0,6.35,16000.0,42.0,2253.0,12.0,70.9695,4258.17,0.3522162562206421,0.3937701859301821,0.4702149148062653,-0.13688380528654145,-0.5454707005044631,0.02380673025746139,0.4609017272785125,-0.46113194470403707,-0.5222476564449259,0.4487967501676197,0.3937701859301821,0.9565693697577308,-0.7244358680877586,0.19883480773304452,-0.7902290779440884,0.05653307521942414,0.2884205804983536,-0.8830750899023039,0.01158484849732189,-0.7989749766405546,0.2678656934701697,-0.08874049427409714,0.6598792463610027,0.07919447713741685,0.06989066413190928,-0.09756046496532876,-0.5252819323674028,-0.27236994778816226,-0.25728322995987424,0.3121282249642303,0.7181689546197758,True
82,82,guadalupe,31.7,56.5,5.2,0.0,1.2,0.0,3372.0,59915.0,9328.0,27173.0,3041.0,7.7,8.1,33.6,16.8,25.4,11.2,13.9,84.1,9.3,0.0,0.4,1.0,3.7,25.5,2169.0,76.5,16.6,5.0,0.0,5.6,99012.0,143.0,34.0,12.0,0.5892619076475579,35.35571445885348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
83,83,hale,58.9,38.5,2.4,0.0,0.4,0.0,2265.0,44444.0,7352.0,18169.0,2025.0,21.9,34.1,22.4,21.3,20.0,18.2,16.7,82.0,11.1,0.0,0.8,1.0,3.2,17.1,1469.0,78.0,15.3,6.7,0.0,5.2,19347.0,47.0,15.0,12.0,0.4372770972243759,26.236625833462554,-0.5223324151839229,0.8310624997035678,0.7800146894144963,0.7511980235508181,-0.9328726477521802,-0.5089050487613713,0.7812050244561682,0.2262234546033665,-0.9536324628590968,0.7859962331288961,0.8310624997035678,-0.5817439444456592,0.7848173986690564,-0.9627454535833426,-0.9356228373841295,0.999970261652022,-0.9017034201007172,0.2571715658761948,-0.6251329547421647,-0.9756147020947866,-0.5879994148277674,-0.9738929680661342,0.04560345723288392,-0.9895011537908821,0.7313741604848684,-0.6479137158629642,0.8297504655508534,0.9964764934621404,-0.902719060425814,0.997093689414294,1.2430333465278225,True
84,84,hall,34.1,57.7,7.1,0.0,0.3,0.0,2212.0,30950.0,4283.0,17378.0,2513.0,26.9,39.9,20.6,23.9,21.9,25.9,7.7,84.2,8.3,0.2,3.3,2.5,1.4,16.0,1214.0,70.9,15.0,10.1,4.0,11.5,1989.0,8.0,4.0,12.0,0.19306184012066369,11.58371040723982,2.790818528939732,0.7366965478424844,0.7948423749258375,-0.02603466802337193,0.4099557967546484,-0.7493106272770588,-0.07487489716170932,-0.1989475706291048,-0.3375638894232007,-0.16889534152276864,0.7366965478424844,0.14431972414250388,-0.5577093159221711,0.021524090370463114,-0.6878543421623262,-0.4568591824541834,-0.987829480887462,-0.42110004953058944,0.2437565616815037,0.4601955811414362,0.04940409682573135,-0.7894567517160741,0.5083798248461479,-0.8768308308567607,-0.11100191548879736,0.09629203419093328,0.8600236408831979,0.6658736473270649,-0.7532774032836957,-0.3701215682350839,0.3292414622140323,True
85,85,hamilton,10.4,86.2,0.9,0.5,0.3,0.0,2005.0,38333.0,9175.0,24605.0,3824.0,15.5,15.4,31.3,19.4,25.9,14.1,11.4,74.2,13.0,0.0,2.9,0.2,3.5,22.3,1177.0,71.7,19.2,7.1,2.0,2.1,5606.0,34.0,9.0,12.0,0.655012486621477,39.300749197288624,-0.21294749952095765,0.7619549310997684,0.6887147030089668,-0.8727371091484598,-0.7904162317149318,-0.17342682028869966,0.464574530568572,0.09883214229921897,-0.5749233115182923,0.2670550646265076,0.7619549310997684,0.7218083315132391,0.1449871590040438,0.13277154876974162,-0.7333139762010068,0.6786949929477899,-0.3666776288701699,-0.8762426763010591,-0.4538922809328314,-0.9728979651278116,0.9097670553442162,-0.7826687501879049,0.6224584255125001,-0.6046922755101322,0.1973463857281972,0.26211191718197063,0.7677553676539992,0.6804513019772909,-0.3375436325002211,0.4445154914068309,2.3504169793917744,True
86,86,hansford,45.35,53.5,0.1,0.2,0.45,0.0,1570.5,44277.0,8637.5,23854.0,3558.0,16.25,24.3,29.70000000000001,13.05,16.6,23.25,17.4,82.4,10.35,0.0,1.55,3.05,2.6,14.7,1314.5,71.19999999999997,18.200000000000006,10.45,0.15,2.1,3034.0,48.0,7.0,12.0,1.3289386947923534,79.73632168754119,-0.28318571196413345,-0.15256839181009274,0.2304775625695497,-0.8026078730410311,-0.3513757424600225,0.5123426448496297,-0.5711986745790623,-0.6773230738452339,-0.5257676530052847,0.07793920846170242,-0.15256839181009274,0.3524345979080126,0.39684224770414817,0.8824158282389961,-0.6389159001189799,0.6138473830122977,-0.8823983430906032,0.4481627744259642,0.744066619469513,-0.7789946976837535,0.4375554852107549,-0.4806581636200339,-0.6269568289875408,-0.08945896019050786,-0.6648768242942462,-0.12308576642574676,-0.007040161685997127,-0.6053022983247374,0.38944262708293736,0.19235864746601453,0.8988344764129599,True
87,87,harris,35.65000000000001,24.1,11.45,0.0,3.4,0.0,2761.0,50460.0,8492.0,22938.0,3203.0,16.9,24.6,28.0,17.7,23.05,10.55,13.25,80.05,10.1,2.1,0.95,1.3,2.8,27.6,2340.5,83.8,9.1,6.2,0.0,7.2,2258976.0,4943.0,730.0,12.0,19.168278016233906,1150.0966809740344,1.7082781105534832,0.6003199391850909,0.9851665147631542,0.12109676007071205,-0.9808220685678024,-0.16955717652085273,-0.2881751460466326,-0.949831020783242,0.4692855000465023,-0.9894122844730394,0.6003199391850909,0.17870629423380774,-0.02577770364777628,0.34489420423869593,-0.33615843101300585,0.14614874840274178,-0.8899682568913291,0.8665710780979282,0.987946662890435,-0.4329296050586788,-0.9472202349728192,-0.9550208858705528,-0.03401835535079239,-0.4414400460028763,-0.5750150496134284,0.8372303634580947,0.8020523797483358,0.6876657548429629,0.4526119379600073,-0.6177302993290159,-0.20075154738498652,False
88,88,harrison,9.75,70.8,17.45,0.0,0.1,0.0,3185.5,46555.0,7896.0,24046.0,3371.5,15.35,21.70000000000001,31.05,13.25,21.85,14.7,16.7,87.4,6.65,0.0,0.55,0.7,2.8,20.25,2047.0,80.4,12.75,5.15,0.0,7.85,42585.0,139.0,26.0,12.0,1.0183867558999649,61.103205353997886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
89,89,hartley,25.6,63.6,8.4,0.0,0.1,0.0,4367.0,63004.0,4591.0,21740.0,2340.0,6.4,9.3,38.6,15.4,21.0,17.7,7.3,82.4,8.3,0.0,2.7,1.2,5.4,12.7,2290.0,72.1,15.1,12.4,0.4,2.1,2652.0,20.0,3.0,12.0,0.27149321266968324,16.289592760180994,0.008444294359511606,0.2361757179812341,0.3358153700182167,-0.3528221649693778,-0.7992497224682324,-0.3138358023022033,0.6791986796868734,0.08971721956952163,-0.7257402133148113,0.5244374164804548,0.2361757179812341,0.3940920031380005,0.26731016970188515,0.13236293950509026,-0.8191815798086401,0.8333931234380886,-0.5154167175615195,-0.3580000442479688,-0.1947619949540031,-0.5398310006761182,0.4559253115975394,-0.4337252281164772,0.372984931928894,-0.3957178874968543,0.5034818958624117,0.3790012296113567,0.20463464061882555,0.7323786752269926,-0.6379681579317202,0.6989773031506812,1.5254941530168622,True
90,90,hays,29.2,62.0,2.8,0.0,1.2,0.0,5000.0,60889.0,8169.0,28645.0,2779.0,12.7,15.4,34.5,17.4,27.4,8.7,7.1,76.3,11.2,0.3,0.9,1.6,6.0,32.0,3357.0,74.1,19.6,7.1,0.0,5.7,127029.0,155.0,40.0,12.0,0.5856930307252675,35.14158184351605,0.3019922635951694,0.73930483577931,0.7433790282530269,-0.2738985181290932,-0.6788587780342863,-0.6514408630115511,0.4801788433599005,0.08149366065141894,-0.4300495054852819,0.2344384703440377,0.73930483577931,0.2050436266593176,0.6272165303375918,0.0973315398443919,-0.6898005768089209,0.8195903451017809,-0.9128980888786112,-0.2737299159280519,-0.27733146676163745,-0.8839044933674047,0.4282943269422552,-0.850607947939223,0.2884076934150229,-0.7372253055833516,0.3244646461361534,0.3094706387197965,0.7201560773850603,0.7321295163592273,-0.6508912078013009,0.6497911212353921,1.9871895078233464,True
91,91,hemphill,33.0,64.0,1.0,0.4,0.3,0.0,2453.0,62813.0,4638.0,30082.0,4159.0,12.3,22.2,28.9,16.6,25.3,19.2,10.1,77.4,15.7,0.0,2.4,0.7,3.8,17.6,1812.0,71.1,16.4,12.5,0.0,3.7,2194.0,17.0,8.0,12.0,0.7438468550592525,44.63081130355515,-0.1689850070969331,0.6704647661890756,0.2437030018395041,-0.3643436519462373,-0.6662318275028011,-0.16048166211408216,0.5006736738720367,-0.020626397329679587,-0.6061823596670343,0.3765859518871621,0.6704647661890756,0.12994424579588282,-0.11476481060785032,-0.08415181225986035,-0.7220100070201804,0.486288624287436,-0.17381623894988946,-0.326981182462724,-0.4694038336359124,-0.9509582544568668,0.4011200232386676,-0.5459724489614001,0.16647613466921876,-0.5235284322276373,0.449029848340692,0.1465895720418092,0.2437696867308027,0.7023039669138303,-0.6332717916163217,0.4747334136910976,1.5578734137151793,True
